match_id,point_id,set_num,score_A,score_B,set_A,set_B,serveur,winner,nb_coups,duree_frames,duree_secondes,frame_debut,frame_fin,sequence_coups,sequence_lateralites,sequence_effets,sequence_zones,service_lateralite,service_zone,faute_type,faute_lateralite,dernier_coup,derniere_zone,clip_path,player_A,player_B,competition,date
JIA-NAN-YUAN_vs_NICOLE-ARLIA,12,1,5,7,0,0,JIA-NAN-YUAN,JIA-NAN-YUAN,5,123,4.92,0,123,"JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_contre","coup_droit,revers,coup_droit,revers,coup_droit","service,topspin,topspin,bloc,topspin","g2,m2,g3,m2,d3",coup_droit,g2,pt_gagne,coup_droit,topspin,1,clips/set_1_point_12/set_1_point_12.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,13,1,5,8,0,0,JIA-NAN-YUAN,NICOLE-ARLIA,3,56,2.24,0,56,"JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_pour","revers,revers,coup_droit","service,topspin,topspin","g3,m2",revers,g3,filet,coup_droit,topspin,0,clips/set_1_point_13/set_1_point_13.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,14,1,6,8,0,0,NICOLE-ARLIA,NICOLE-ARLIA,4,99,3.96,0,99,"NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_pour","revers,revers,revers,revers","service,topspin,bloc,topspin","g2,m3,g3",revers,g2,out,revers,topspin,0,clips/set_1_point_14/set_1_point_14.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,15,1,7,8,0,0,NICOLE-ARLIA,JIA-NAN-YUAN,7,135,5.4,0,135,"NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,serveur_point_pour","revers,coup_droit,coup_droit,coup_droit,revers,coup_droit,revers","service,poussette,topspin,topspin,bloc,topspin,bloc","m1,m3,g3,g3,g2,m3",revers,m1,out,revers,bloc,0,clips/set_1_point_15/set_1_point_15.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,16,2,7,9,0,0,JIA-NAN-YUAN,NICOLE-ARLIA,5,91,3.64,0,91,"JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_pour","coup_droit,coup_droit,coup_droit,revers,revers","service,poussette,topspin,topspin,topspin","m1,d3,g3,g2",coup_droit,m1,out,revers,topspin,0,clips/set_2_point_16/set_2_point_16.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,17,2,8,9,0,0,JIA-NAN-YUAN,JIA-NAN-YUAN,2,78,3.12,0,78,"JIA-NAN-YUAN,serveur_point_pour","coup_droit,revers","service,topspin",g2,coup_droit,g2,out,revers,topspin,0,clips/set_2_point_17/set_2_point_17.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,18,2,8,10,0,0,NICOLE-ARLIA,JIA-NAN-YUAN,3,82,3.28,0,82,"NICOLE-ARLIA,JIA-NAN-YUAN,serveur_point_pour","coup_droit,coup_droit,coup_droit","service,topspin,bloc","d2,d3",coup_droit,d2,filet,coup_droit,bloc,0,clips/set_2_point_18/set_2_point_18.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,19,2,0,0,0,1,JIA-NAN-YUAN,NICOLE-ARLIA,3,106,4.24,0,106,"JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_pour","coup_droit,revers,coup_droit","service,topspin,topspin","g2,m3",coup_droit,g2,out,coup_droit,topspin,0,clips/set_2_point_19/set_2_point_19.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,20,2,1,0,0,1,NICOLE-ARLIA,JIA-NAN-YUAN,5,93,3.72,0,93,"NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,serveur_point_pour","revers,coup_droit,coup_droit,coup_droit,coup_droit","service,flip,bloc,topspin,bloc","d2,d3,m3,m2",revers,d2,filet,coup_droit,bloc,0,clips/set_2_point_20/set_2_point_20.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,21,2,1,1,0,1,JIA-NAN-YUAN,NICOLE-ARLIA,3,79,3.16,0,79,"JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_pour","coup_droit,revers,revers","service,flip,topspin","m2,g3",coup_droit,m2,out,revers,topspin,0,clips/set_2_point_21/set_2_point_21.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,22,2,2,1,0,1,JIA-NAN-YUAN,NICOLE-ARLIA,9,129,5.16,0,129,"JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_pour","coup_droit,revers,coup_droit,coup_droit,revers,revers,coup_droit,revers,coup_droit","service,poussette,topspin,bloc,topspin,topspin,topspin,topspin,topspin","m2,d3,d2,m3,m2,m2,m2,d3",coup_droit,m2,out,coup_droit,topspin,0,clips/set_2_point_22/set_2_point_22.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,23,2,3,1,0,1,NICOLE-ARLIA,JIA-NAN-YUAN,5,107,4.28,0,107,"NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,serveur_point_pour","revers,coup_droit,coup_droit,coup_droit,revers","service,poussette,topspin,topspin,bloc","d2,m1,m3,g3",revers,d2,filet,revers,bloc,0,clips/set_2_point_23/set_2_point_23.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,24,2,3,2,0,1,NICOLE-ARLIA,NICOLE-ARLIA,2,48,1.92,0,48,"NICOLE-ARLIA,serveur_point_pour","coup_droit,revers","service,topspin",m3,coup_droit,m3,filet,revers,topspin,0,clips/set_2_point_24/set_2_point_24.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,25,2,4,2,0,1,JIA-NAN-YUAN,JIA-NAN-YUAN,2,54,2.16,0,54,"JIA-NAN-YUAN,serveur_point_pour","coup_droit,coup_droit","service,topspin",g2,coup_droit,g2,filet,coup_droit,topspin,0,clips/set_2_point_25/set_2_point_25.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,26,2,4,3,0,1,JIA-NAN-YUAN,JIA-NAN-YUAN,4,117,4.68,0,117,"JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,serveur_point_pour","coup_droit,revers,coup_droit,revers","service,topspin,topspin,bloc","g2,m2,g2",coup_droit,g2,out,revers,bloc,0,clips/set_2_point_26/set_2_point_26.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,27,2,4,4,0,1,NICOLE-ARLIA,NICOLE-ARLIA,4,113,4.52,0,113,"NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_pour","coup_droit,revers,revers,revers","service,topspin,bloc,topspin","g3,g3,g3",coup_droit,g3,out,revers,topspin,0,clips/set_2_point_27/set_2_point_27.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,28,2,5,4,0,1,JIA-NAN-YUAN,JIA-NAN-YUAN,2,96,3.84,0,96,"JIA-NAN-YUAN,serveur_point_pour","coup_droit,revers","service,poussette",g2,coup_droit,g2,out,revers,poussette,0,clips/set_2_point_28/set_2_point_28.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,29,2,5,5,0,1,JIA-NAN-YUAN,JIA-NAN-YUAN,2,49,1.96,0,49,"JIA-NAN-YUAN,serveur_point_pour","coup_droit,revers","service,topspin",g2,coup_droit,g2,out,revers,topspin,0,clips/set_2_point_29/set_2_point_29.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,30,3,5,6,0,1,NICOLE-ARLIA,NICOLE-ARLIA,4,89,3.56,0,89,"NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_pour","coup_droit,revers,revers,revers","service,topspin,bloc,topspin","g3,g3,g3",coup_droit,g3,filet,revers,topspin,0,clips/set_3_point_30/set_3_point_30.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,31,3,6,6,0,1,NICOLE-ARLIA,NICOLE-ARLIA,4,100,4.0,0,100,"NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_pour","coup_droit,revers,revers,revers","service,topspin,bloc,topspin","g2,m3,g2",coup_droit,g2,out,revers,topspin,0,clips/set_3_point_31/set_3_point_31.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,32,3,7,6,0,1,JIA-NAN-YUAN,NICOLE-ARLIA,4,110,4.4,0,110,"JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,serveur_point_contre","coup_droit,coup_droit,coup_droit,revers","service,topspin,topspin,bloc","m3,g1,g3,d2",coup_droit,m3,pt_gagne,revers,bloc,1,clips/set_3_point_32/set_3_point_32.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,33,3,8,6,0,1,JIA-NAN-YUAN,JIA-NAN-YUAN,6,113,4.52,0,113,"JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,serveur_point_pour","revers,coup_droit,revers,revers,coup_droit,coup_droit","service,poussette,topspin,bloc,topspin,bloc","d2,g2,g3,m3,d3",revers,d2,filet,coup_droit,bloc,0,clips/set_3_point_33/set_3_point_33.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,34,3,8,7,0,1,NICOLE-ARLIA,NICOLE-ARLIA,4,79,3.16,0,79,"NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_pour","coup_droit,revers,coup_droit,coup_droit","service,topspin,bloc,topspin","g2,d3,m2",coup_droit,g2,out,coup_droit,topspin,0,clips/set_3_point_34/set_3_point_34.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,35,3,9,7,0,1,NICOLE-ARLIA,NICOLE-ARLIA,6,102,4.08,0,102,"NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_pour","revers,coup_droit,coup_droit,coup_droit,coup_droit,revers","service,poussette,topspin,bloc,topspin,bloc","m1,d3,d3,m3,g3",revers,m1,filet,revers,bloc,0,clips/set_3_point_35/set_3_point_35.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,36,3,10,7,0,1,JIA-NAN-YUAN,JIA-NAN-YUAN,2,104,4.16,0,104,"JIA-NAN-YUAN,serveur_point_pour","coup_droit,coup_droit","service,poussette",d2,coup_droit,d2,out,coup_droit,poussette,0,clips/set_3_point_36/set_3_point_36.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,37,3,10,8,0,1,JIA-NAN-YUAN,NICOLE-ARLIA,5,127,5.08,0,127,"JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_pour","revers,coup_droit,coup_droit,coup_droit,revers","service,topspin,topspin,topspin,bloc","m3,d3,m3,m2",revers,m3,out,revers,bloc,0,clips/set_3_point_37/set_3_point_37.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,38,3,0,0,1,1,NICOLE-ARLIA,JIA-NAN-YUAN,6,121,4.84,0,121,"NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_contre","revers,revers,revers,revers,revers,coup_droit","service,topspin,bloc,topspin,bloc,topspin","g2,m3,g2,g2,d3,d3",revers,g2,pt_gagne,coup_droit,topspin,1,clips/set_3_point_38/set_3_point_38.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,39,3,0,1,1,1,NICOLE-ARLIA,NICOLE-ARLIA,2,61,2.44,0,61,"NICOLE-ARLIA,serveur_point_pour","revers,coup_droit","service,poussette",m1,revers,m1,filet,coup_droit,poussette,0,clips/set_3_point_39/set_3_point_39.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,40,3,1,1,1,1,JIA-NAN-YUAN,NICOLE-ARLIA,9,174,6.96,0,174,"JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_pour","revers,revers,revers,coup_droit,revers,revers,coup_droit,revers,revers","service,topspin,bloc,topspin,topspin,bloc,topspin,topspin,coupe","g3,g2,m3,g2,d3,m3,d3,g3",revers,g3,out,revers,coupe,0,clips/set_3_point_40/set_3_point_40.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,41,3,2,1,1,1,JIA-NAN-YUAN,NICOLE-ARLIA,5,99,3.96,0,99,"JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_pour","revers,revers,revers,revers,revers","service,poussette,topspin,bloc,bloc","g2,g2,m3,m3",revers,g2,filet,revers,bloc,0,clips/set_3_point_41/set_3_point_41.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,42,3,3,1,1,1,NICOLE-ARLIA,NICOLE-ARLIA,2,89,3.56,0,89,"NICOLE-ARLIA,serveur_point_pour","revers,coup_droit","service,flip",m1,revers,m1,out,coup_droit,flip,0,clips/set_3_point_42/set_3_point_42.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,43,3,4,1,1,1,JIA-NAN-YUAN,JIA-NAN-YUAN,2,111,4.44,0,111,"JIA-NAN-YUAN,serveur_point_pour","coup_droit,coup_droit","service,topspin",m3,coup_droit,m3,out,coup_droit,topspin,0,clips/set_3_point_43/set_3_point_43.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,44,3,4,2,1,1,NICOLE-ARLIA,NICOLE-ARLIA,4,92,3.68,0,92,"NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_pour","revers,coup_droit,coup_droit,revers","service,poussette,topspin,bloc","m1,m3,g3",revers,m1,out,revers,bloc,0,clips/set_3_point_44/set_3_point_44.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,45,3,5,2,1,1,NICOLE-ARLIA,NICOLE-ARLIA,4,124,4.96,0,124,"NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_pour","revers,coup_droit,revers,coup_droit","service,poussette,poussette,topspin","m1,g3,m3",revers,m1,filet,coup_droit,topspin,0,clips/set_3_point_45/set_3_point_45.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,46,4,6,2,1,1,JIA-NAN-YUAN,NICOLE-ARLIA,6,108,4.32,0,108,"JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,serveur_point_contre","coup_droit,coup_droit,revers,revers,coup_droit,revers","service,topspin,bloc,bloc,topspin,bloc","g2,m3,g2,g3,m2,d3",coup_droit,g2,pt_gagne,revers,bloc,1,clips/set_4_point_46/set_4_point_46.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,47,4,7,2,1,1,JIA-NAN-YUAN,NICOLE-ARLIA,3,101,4.04,0,101,"JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_pour","coup_droit,revers,revers","service,flip,bloc","g1,g3",coup_droit,g1,out,revers,bloc,0,clips/set_4_point_47/set_4_point_47.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,48,4,8,2,1,1,NICOLE-ARLIA,JIA-NAN-YUAN,4,83,3.32,0,83,"NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_contre","revers,coup_droit,coup_droit,coup_droit","service,topspin,bloc,topspin","m3,d3,m3,g2",revers,m3,pt_gagne,coup_droit,topspin,1,clips/set_4_point_48/set_4_point_48.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,49,4,8,3,1,1,JIA-NAN-YUAN,NICOLE-ARLIA,7,215,8.6,0,215,"JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_pour","coup_droit,revers,revers,revers,revers,coup_droit,coup_droit","service,poussette,topspin,bloc,topspin,topspin,topspin","g2,m2,g3,g3,m2,d3",coup_droit,g2,out,coup_droit,topspin,0,clips/set_4_point_49/set_4_point_49.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,50,4,9,3,1,1,NICOLE-ARLIA,NICOLE-ARLIA,4,169,6.76,0,169,"NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_pour","coup_droit,coup_droit,coup_droit,coup_droit","service,poussette,topspin,topspin","d2,m2,d2",coup_droit,d2,out,coup_droit,topspin,0,clips/set_4_point_50/set_4_point_50.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,51,4,10,3,1,1,NICOLE-ARLIA,NICOLE-ARLIA,2,79,3.16,0,79,"NICOLE-ARLIA,serveur_point_pour","coup_droit,revers","service,topspin",g3,coup_droit,g3,out,revers,topspin,0,clips/set_4_point_51/set_4_point_51.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,52,4,0,0,2,1,JIA-NAN-YUAN,NICOLE-ARLIA,1,91,3.64,0,91,serveur_point_pour,coup_droit,service,,coup_droit,,out,coup_droit,serveur_point_pour,0,clips/set_4_point_52/set_4_point_52.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,53,4,1,0,2,1,JIA-NAN-YUAN,NICOLE-ARLIA,1,90,3.6,0,90,serveur_point_pour,coup_droit,service,,coup_droit,,out,coup_droit,serveur_point_pour,0,clips/set_4_point_53/set_4_point_53.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,54,4,2,0,2,1,NICOLE-ARLIA,JIA-NAN-YUAN,4,122,4.88,0,122,"NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_contre","coup_droit,coup_droit,coup_droit,coup_droit","service,topspin,topspin,topspin","m3,d3,m3,g1",coup_droit,m3,pt_gagne,coup_droit,topspin,1,clips/set_4_point_54/set_4_point_54.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,55,4,2,1,2,1,JIA-NAN-YUAN,NICOLE-ARLIA,9,165,6.6,0,165,"JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,serveur_point_pour","revers,revers,revers,revers,revers,revers,revers,coup_droit,revers","service,poussette,poussette,poussette,poussette,topspin,topspin,topspin,bloc","m2,g2,m1,m2,m3,g2,d3,g3",revers,m2,out,revers,bloc,0,clips/set_4_point_55/set_4_point_55.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,56,4,3,1,2,1,NICOLE-ARLIA,JIA-NAN-YUAN,7,164,6.56,0,164,"NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,NICOLE-ARLIA,JIA-NAN-YUAN,serveur_point_pour","revers,coup_droit,coup_droit,coup_droit,coup_droit,revers,revers","service,poussette,poussette,poussette,poussette,topspin,bloc","m2,d2,m2,d1,g3,m1",revers,m2,out,revers,bloc,0,clips/set_4_point_56/set_4_point_56.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,57,4,3,2,2,1,JIA-NAN-YUAN,NICOLE-ARLIA,1,166,6.64,0,166,serveur_point_pour,coup_droit,service,,coup_droit,,out,coup_droit,serveur_point_pour,0,clips/set_4_point_57/set_4_point_57.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,58,4,4,2,2,1,JIA-NAN-YUAN,JIA-NAN-YUAN,1,165,6.6,0,165,serveur_point_contre,coup_droit,service,m2,coup_droit,m2,pt_gagne,coup_droit,serveur_point_contre,1,clips/set_4_point_58/set_4_point_58.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,59,4,4,3,2,1,NICOLE-ARLIA,JIA-NAN-YUAN,3,82,3.28,0,82,"NICOLE-ARLIA,JIA-NAN-YUAN,serveur_point_pour","coup_droit,coup_droit,coup_droit","service,topspin,bloc","d2,d1",coup_droit,d2,filet,coup_droit,bloc,0,clips/set_4_point_59/set_4_point_59.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
JIA-NAN-YUAN_vs_NICOLE-ARLIA,60,4,4,4,2,1,NICOLE-ARLIA,JIA-NAN-YUAN,3,102,4.08,0,102,"NICOLE-ARLIA,JIA-NAN-YUAN,serveur_point_pour","coup_droit,coup_droit,coup_droit","service,poussette,topspin","m2,g2",coup_droit,m2,out,coup_droit,topspin,0,clips/set_4_point_60/set_4_point_60.mp4,NICOLE-ARLIA,JIA-NAN-YUAN,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,0,1,0,0,0,0,PRITHIKA-PAVADE,PRITHIKA-PAVADE,2,73,2.92,0,73,"PRITHIKA-PAVADE,serveur_point_pour","coup_droit,revers","service,flip",m2,coup_droit,m2,out,revers,flip,0,clips/set_1_point_0/set_1_point_0.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,1,1,1,0,0,0,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,1,37,1.48,0,37,serveur_point_pour,coup_droit,service,m2,coup_droit,m2,out,coup_droit,serveur_point_pour,0,clips/set_1_point_1/set_1_point_1.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,2,1,1,1,0,0,SIBEL-ALTINKAYA,SIBEL-ALTINKAYA,2,45,1.8,0,45,"SIBEL-ALTINKAYA,serveur_point_pour","coup_droit,coup_droit","service,poussette",m2,coup_droit,m2,filet,coup_droit,poussette,0,clips/set_1_point_2/set_1_point_2.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,3,1,1,2,0,0,SIBEL-ALTINKAYA,SIBEL-ALTINKAYA,3,74,2.96,0,74,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,serveur_point_contre","coup_droit,coup_droit,coup_droit","service,poussette,topspin","g2,m2,g3",coup_droit,g2,pt_gagne,coup_droit,topspin,1,clips/set_1_point_3/set_1_point_3.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,4,1,1,3,0,0,PRITHIKA-PAVADE,PRITHIKA-PAVADE,2,67,2.68,0,67,"PRITHIKA-PAVADE,serveur_point_pour","coup_droit,coup_droit","service,topspin",m2,coup_droit,m2,out,coup_droit,topspin,0,clips/set_1_point_4/set_1_point_4.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,5,1,2,3,0,0,PRITHIKA-PAVADE,PRITHIKA-PAVADE,4,120,4.8,0,120,"PRITHIKA-PAVADE,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,serveur_point_pour","coup_droit,coup_droit,coup_droit,coup_droit","service,poussette,topspin,topspin","m2,m3,m2",coup_droit,m2,filet,coup_droit,topspin,0,clips/set_1_point_5/set_1_point_5.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,6,1,3,3,0,0,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,3,59,2.36,0,59,"SIBEL-ALTINKAYA,PRITHIKA-PAVADE,serveur_point_pour","coup_droit,revers,coup_droit","service,topspin,topspin","d3,m2",coup_droit,d3,filet,coup_droit,topspin,0,clips/set_1_point_6/set_1_point_6.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
PRITHIKA-PAVADE_vs_SIBEL-ALTINKAYA,7,1,4,3,0,0,SIBEL-ALTINKAYA,PRITHIKA-PAVADE,2,54,2.16,0,54,"SIBEL-ALTINKAYA,serveur_point_contre","coup_droit,coup_droit","service,topspin","g3,g2",coup_droit,g3,pt_gagne,coup_droit,topspin,1,clips/set_1_point_7/set_1_point_7.mp4,PRITHIKA-PAVADE,SIBEL-ALTINKAYA,simple,2021-06-07
